run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
168,0.2304,255,1106.77,0.0089,1106.77,0.0089
169,0.2336,255,1091.61,0.0087,1091.61,0.0087
170,0.2438,255,1045.94,0.0084,1045.94,0.0084
171,0.2332,255,1093.48,0.0087,1093.48,0.0087
172,0.2950,255,864.41,0.0069,864.41,0.0069
173,0.2311,255,1103.42,0.0088,1103.42,0.0088
174,0.2409,255,1058.53,0.0085,1058.53,0.0085
175,0.2364,255,1078.68,0.0086,1078.68,0.0086
176,0.2370,255,1075.95,0.0086,1075.95,0.0086
177,0.2236,255,1140.43,0.0091,1140.43,0.0091
178,0.2281,255,1117.93,0.0089,1117.93,0.0089
179,0.2628,255,970.32,0.0078,970.32,0.0078
180,0.2256,255,1130.32,0.0090,1130.32,0.0090
181,0.2285,255,1115.97,0.0089,1115.97,0.0089
182,0.2618,255,974.03,0.0078,974.03,0.0078
183,0.3388,255,752.66,0.0060,752.66,0.0060
184,0.2204,255,1156.99,0.0093,1156.99,0.0093
185,0.2204,255,1156.99,0.0093,1156.99,0.0093
186,0.2324,255,1097.25,0.0088,1097.25,0.0088
187,0.2209,255,1154.37,0.0092,1154.37,0.0092
188,0.2557,255,997.26,0.0080,997.26,0.0080
189,0.2226,255,1145.55,0.0092,1145.55,0.0092
190,0.2204,255,1156.99,0.0093,1156.99,0.0093
191,0.2307,255,1105.33,0.0088,1105.33,0.0088
192,0.2322,255,1098.19,0.0088,1098.19,0.0088
193,0.2588,255,985.32,0.0079,985.32,0.0079
194,0.2270,255,1123.35,0.0090,1123.35,0.0090
195,0.2221,255,1148.13,0.0092,1148.13,0.0092
196,0.2199,255,1159.62,0.0093,1159.62,0.0093
197,0.2401,255,1062.06,0.0085,1062.06,0.0085
198,0.2344,255,1087.88,0.0087,1087.88,0.0087
199,0.2155,255,1183.29,0.0095,1183.29,0.0095
200,0.2552,255,999.22,0.0080,999.22,0.0080

1,0.2236,255,1140.43,0.0091,10671,47723.61,0.3818,48864.04,0.3909
2,0.2336,255,1091.61,0.0087,10671,45680.65,0.3654,46772.26,0.3742
3,0.2222,255,1147.61,0.0092,10671,48024.30,0.3842,49171.92,0.3934
4,0.5824,255,437.84,0.0035,10671,18322.46,0.1466,18760.30,0.1501
5,0.2254,255,1131.32,0.0091,10671,47342.50,0.3787,48473.82,0.3878
